league,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction
EPL,593814,42,BlockedShot,0.775,0.5309999847412109,0.03839168697595596,Manuel Akanji,a,6490,OpenPlay,2024,RightFoot,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,Jack Grealish,Pass
EPL,593819,51,BlockedShot,0.8959999847412109,0.3220000076293945,0.09317930042743684,Erling Haaland,a,8260,OpenPlay,2024,LeftFoot,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,NA,TakeOn
EPL,593821,59,MissedShots,0.755,0.6370000076293946,0.016671549528837204,Mateo Kovacic,a,2254,OpenPlay,2024,RightFoot,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,Jack Grealish,Pass
EPL,593824,72,SavedShot,0.8730000305175781,0.4959999847412109,0.11883508414030076,Phil Foden,a,6055,OpenPlay,2024,LeftFoot,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,Erling Haaland,Pass
EPL,593825,74,BlockedShot,0.85,0.4309999847412109,0.0889013335108757,Erling Haaland,a,8260,OpenPlay,2024,LeftFoot,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,Mateo Kovacic,Pass
EPL,593826,75,MissedShots,0.97,0.4070000076293945,0.04373592510819435,Erling Haaland,a,8260,OpenPlay,2024,Head,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,Jack Grealish,Chipped
EPL,593828,84,MissedShots,0.8669999694824219,0.4159999847412109,0.06611819565296173,Mateo Kovacic,a,2254,SetPiece,2024,RightFoot,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,NA,None
EPL,593829,91,SavedShot,0.8719999694824219,0.47900001525878905,0.1138557717204094,Bernardo Silva,a,3635,OpenPlay,2024,LeftFoot,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,Phil Foden,Pass
EPL,593830,94,SavedShot,0.916999969482422,0.5070000076293946,0.11966534703969955,Erling Haaland,a,8260,OpenPlay,2024,Head,26652,Newcastle United,Manchester City,1,1,2024-09-28 11:30:00,Sávio,Cross
EPL,594050,12,BlockedShot,0.7559999847412109,0.41900001525878905,0.017033476382493973,Elliot Anderson,h,9154,FromCorner,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,None
EPL,594051,18,MissedShots,0.924000015258789,0.5059999847412109,0.1152760684490204,Taiwo Awoniyi,h,7814,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Ryan Yates,HeadPass
EPL,594053,24,MissedShots,0.9290000152587892,0.524000015258789,0.07734443992376328,Nikola Milenkovic,h,6174,OpenPlay,2024,Head,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Ola Aina,Aerial
EPL,594057,35,BlockedShot,0.8090000152587891,0.4879999923706055,0.048890121281147,Álex Moreno,h,4120,SetPiece,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,Dispossessed
EPL,594058,42,BlockedShot,0.750999984741211,0.645,0.015168030746281149,James Ward-Prowse,h,843,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Elliot Anderson,Pass
EPL,594062,54,MissedShots,0.8569999694824219,0.7169999694824218,0.03174484148621559,Nicolás Domínguez,h,8252,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,None
EPL,594065,62,BlockedShot,0.85,0.4570000076293945,0.061454784125089645,Anthony Elanga,h,9524,OpenPlay,2024,LeftFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,Rebound
EPL,594066,62,MissedShots,0.8640000152587891,0.524000015258789,0.08196410536766052,Callum Hudson-Odoi,h,6456,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Murillo,Pass
EPL,594070,78,SavedShot,0.7480000305175781,0.5659999847412109,0.01943910121917725,Jota Silva,h,12766,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,None
EPL,594071,86,MissedShots,0.9490000152587892,0.5479999923706055,0.12561558187007904,Jota Silva,h,12766,FromCorner,2024,Head,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Callum Hudson-Odoi,Cross
EPL,594073,94,BlockedShot,0.76,0.425,0.02237126044929028,Ryan Yates,h,11003,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,None
EPL,594049,2,BlockedShot,0.8280000305175781,0.7219999694824218,0.026726478710770607,Antonee Robinson,a,8940,FromCorner,2024,LeftFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Andreas Pereira,Cross
EPL,594052,23,MissedShots,0.7709999847412109,0.665,0.01882966049015522,Antonee Robinson,a,8940,OpenPlay,2024,LeftFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,None
EPL,594054,26,SavedShot,0.9109999847412108,0.685,0.1156199723482132,Raúl Jiménez,a,4105,OpenPlay,2024,LeftFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Alex Iwobi,Throughball
EPL,594055,31,MissedShots,0.919000015258789,0.5640000152587891,0.04562084004282952,Joachim Andersen,a,6314,SetPiece,2024,Head,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,Aerial
EPL,594056,31,MissedShots,0.855,0.4809999847412109,0.033837538212537766,Emile Smith-Rowe,a,7230,SetPiece,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,Aerial
EPL,594059,46,BlockedShot,0.911999969482422,0.485,0.1006237044930458,Emile Smith-Rowe,a,7230,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,None
EPL,594060,46,BlockedShot,0.85,0.34299999237060547,0.038731858134269714,Adama Traoré,a,900,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,Rebound
EPL,594061,50,Goal,0.885,0.5,0.7611688375473022,Raúl Jiménez,a,4105,Penalty,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,Standard
EPL,594063,60,BlockedShot,0.850999984741211,0.7369999694824219,0.03772302344441414,Alex Iwobi,a,500,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Emile Smith-Rowe,Pass
EPL,594064,62,BlockedShot,0.795,0.6120000076293945,0.04716945439577103,Andreas Pereira,a,922,OpenPlay,2024,LeftFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Emile Smith-Rowe,Pass
EPL,594067,70,BlockedShot,0.8430000305175781,0.6840000152587891,0.04934454709291458,Kenny Tete,a,5973,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Emile Smith-Rowe,Pass
EPL,594068,72,BlockedShot,0.855,0.34,0.059436071664094925,Kenny Tete,a,5973,OpenPlay,2024,LeftFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Sasa Lukic,Pass
EPL,594069,72,MissedShots,0.8869999694824219,0.34599998474121096,0.08993783593177795,Raúl Jiménez,a,4105,OpenPlay,2024,RightFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,Alex Iwobi,Pass
EPL,594072,91,MissedShots,0.69,0.4370000076293945,0.015046975575387478,Calvin Bassey,a,11728,OpenPlay,2024,LeftFoot,26653,Nottingham Forest,Fulham,0,1,2024-09-28 14:00:00,NA,BallRecovery
EPL,594077,13,BlockedShot,0.955999984741211,0.5170000076293946,0.14474576711654663,James Tarkowski,h,1665,SetPiece,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Jesper Lindstrom,Cross
EPL,594078,19,MissedShots,0.7230000305175781,0.7390000152587891,0.006926382426172495,Vitalii Mykolenko,h,10291,OpenPlay,2024,LeftFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Abdoulaye Doucouré,Chipped
EPL,594079,21,MissedShots,0.945,0.505,0.4500077962875366,Dominic Calvert-Lewin,h,5555,FromCorner,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Jesper Lindstrom,Cross
EPL,594084,36,MissedShots,0.911999969482422,0.48700000762939455,0.32450759410858154,Dwight McNeil,h,6756,OpenPlay,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Vitalii Mykolenko,Cross
EPL,594087,46,Goal,0.7569999694824219,0.35700000762939454,0.01967701688408852,Dwight McNeil,h,6756,OpenPlay,2024,LeftFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Ashley Young,Pass
EPL,594088,53,Goal,0.955999984741211,0.6,0.08208823204040527,Dwight McNeil,h,6756,SetPiece,2024,LeftFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,NA,None
EPL,594090,66,MissedShots,0.955,0.5579999923706055,0.06404268741607666,Dominic Calvert-Lewin,h,5555,FromCorner,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Dwight McNeil,Aerial
EPL,594096,85,BlockedShot,0.735,0.600999984741211,0.017590859904885292,Idrissa Gueye,h,668,OpenPlay,2024,RightFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Iliman Ndiaye,Pass
EPL,594074,9,BlockedShot,0.7469999694824219,0.3829999923706055,0.05393379181623459,Eberechi Eze,a,8706,DirectFreekick,2024,RightFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,NA,Standard
EPL,594075,9,BlockedShot,0.78,0.3659999847412109,0.01689426600933075,Adam Wharton,a,12409,SetPiece,2024,RightFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,NA,Rebound
EPL,594076,9,Goal,0.9569999694824218,0.5629999923706055,0.4970260262489319,Marc Guehi,a,7603,FromCorner,2024,RightFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Maxence Lacroix,HeadPass
EPL,594080,25,BlockedShot,0.924000015258789,0.6020000076293945,0.014171933755278587,Jefferson Lerma,a,2182,FromCorner,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Adam Wharton,Aerial
EPL,594081,25,BlockedShot,0.955,0.55,0.14386223256587982,Daniel Muñoz,a,12408,FromCorner,2024,RightFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Jefferson Lerma,Rebound
EPL,594082,25,MissedShots,0.8569999694824219,0.5640000152587891,0.05272280424833298,Eberechi Eze,a,8706,FromCorner,2024,LeftFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Daichi Kamada,Pass
EPL,594083,25,BlockedShot,0.8540000152587891,0.395,0.05749868229031563,Eddie Nketiah,a,6482,FromCorner,2024,LeftFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Eberechi Eze,Rebound
EPL,594085,42,SavedShot,0.715999984741211,0.49700000762939456,0.017959976568818092,Adam Wharton,a,12409,OpenPlay,2024,LeftFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,NA,None
EPL,594086,42,SavedShot,0.7580000305175781,0.6370000076293946,0.020948901772499084,Eberechi Eze,a,8706,OpenPlay,2024,RightFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Jean-Philippe Mateta,Pass
EPL,594089,63,BlockedShot,0.919000015258789,0.68,0.05060605332255364,Eddie Nketiah,a,6482,OpenPlay,2024,RightFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,NA,None
EPL,594091,67,MissedShots,0.8590000152587891,0.475,0.012967212125658987,Jean-Philippe Mateta,a,5735,OpenPlay,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Marc Guehi,Aerial
EPL,594092,71,BlockedShot,0.765,0.5220000076293946,0.02684110403060913,Eberechi Eze,a,8706,FromCorner,2024,RightFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Daniel Muñoz,Pass
EPL,594093,77,BlockedShot,0.7469999694824219,0.3609999847412109,0.01840267702937126,Eberechi Eze,a,8706,OpenPlay,2024,LeftFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Adam Wharton,Pass
EPL,594094,77,MissedShots,0.855999984741211,0.625999984741211,0.05109776183962822,Jeffrey Schlupp,a,757,OpenPlay,2024,LeftFoot,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,NA,Rebound
EPL,594095,81,MissedShots,0.95,0.47,0.07739422470331192,Maxence Lacroix,a,8853,FromCorner,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Adam Wharton,Aerial
EPL,594097,90,SavedShot,0.901999969482422,0.3060000038146973,0.0072480556555092335,Daniel Muñoz,a,12408,OpenPlay,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Marc Guehi,Aerial
EPL,594098,93,MissedShots,0.87,0.4479999923706055,0.010927668772637844,Dean Henderson,a,7702,SetPiece,2024,Head,26654,Everton,Crystal Palace,2,1,2024-09-28 14:00:00,Eberechi Eze,Aerial
EPL,594100,12,BlockedShot,0.8930000305175781,0.29100000381469726,0.04785904660820961,Jurriën Timber,h,11707,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Thomas Partey,Pass
EPL,594101,14,SavedShot,0.725999984741211,0.385,0.018339544534683228,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Jurriën Timber,Pass
EPL,594102,15,MissedShots,0.936999969482422,0.6419999694824219,0.3222476541996002,Gabriel Martinelli,h,7752,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Pass
EPL,594103,19,Goal,0.8719999694824219,0.51,0.30119895935058594,Gabriel Martinelli,h,7752,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Jurriën Timber,Cross
EPL,594104,24,SavedShot,0.7769999694824219,0.519000015258789,0.04009021446108818,Riccardo Calafiori,h,8129,SetPiece,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Jurriën Timber,HeadPass
EPL,594105,24,SavedShot,0.9280000305175782,0.66,0.0974273830652237,Gabriel Martinelli,h,7752,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Declan Rice,Pass
EPL,594106,26,BlockedShot,0.7959999847412109,0.35400001525878905,0.02053994685411453,Bukayo Saka,h,7322,FromCorner,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,None
EPL,594107,32,BlockedShot,0.9109999847412108,0.7080000305175781,0.06699149310588837,Gabriel Martinelli,h,7752,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Leandro Trossard,Pass
EPL,594108,33,BlockedShot,0.8680000305175781,0.7530000305175781,0.01996371708810329,Declan Rice,h,5553,FromCorner,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,None
EPL,594109,33,MissedShots,0.8469999694824218,0.509000015258789,0.05970653891563416,Gabriel Martinelli,h,7752,FromCorner,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,None
EPL,594110,36,MissedShots,0.9080000305175782,0.5640000152587891,0.08113473653793335,Kai Havertz,h,5220,OpenPlay,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Leandro Trossard,Cross
EPL,594111,45,Goal,0.9059999847412108,0.5570000076293945,0.4426596164703369,Leandro Trossard,h,7698,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Gabriel Martinelli,Pass
EPL,594112,47,BlockedShot,0.926999969482422,0.4879999923706055,0.07468511164188385,Kai Havertz,h,5220,OpenPlay,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Gabriel Martinelli,Aerial
EPL,594114,52,SavedShot,0.955999984741211,0.44299999237060544,0.4137525260448456,Gabriel,h,5613,FromCorner,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Cross
EPL,594115,52,SavedShot,0.970999984741211,0.4909999847412109,0.24383141100406647,Riccardo Calafiori,h,8129,FromCorner,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,Aerial
EPL,594116,52,MissedShots,0.9080000305175782,0.4570000076293945,0.11985865980386734,Jurriën Timber,h,11707,FromCorner,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,Rebound
EPL,594117,53,SavedShot,0.96,0.28299999237060547,0.0603199303150177,Bukayo Saka,h,7322,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,None
EPL,594118,54,MissedShots,0.8130000305175781,0.36200000762939455,0.05078278854489327,Kai Havertz,h,5220,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Pass
EPL,594119,55,MissedShots,0.919000015258789,0.2720000076293945,0.05273248627781868,Bukayo Saka,h,7322,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Jurriën Timber,Pass
EPL,594120,57,BlockedShot,0.933000030517578,0.335,0.09459754079580308,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Leandro Trossard,Pass
EPL,594121,57,ShotOnPost,0.904000015258789,0.48400001525878905,0.4379685819149017,Leandro Trossard,h,7698,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,Rebound
EPL,594125,66,BlockedShot,0.9840000152587892,0.585,0.056480228900909424,Kai Havertz,h,5220,FromCorner,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Cross
EPL,594126,66,BlockedShot,0.8719999694824219,0.5309999847412109,0.05979279056191445,Leandro Trossard,h,7698,FromCorner,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Riccardo Calafiori,Pass
EPL,594127,67,BlockedShot,0.8730000305175781,0.37400001525878906,0.08100005239248276,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Jurriën Timber,Pass
EPL,594128,67,SavedShot,0.9590000152587892,0.51,0.6746046543121338,Kai Havertz,h,5220,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,Rebound
EPL,594129,72,MissedShots,0.965,0.4279999923706055,0.058765310794115067,Gabriel,h,5613,FromCorner,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,Aerial
EPL,594130,72,SavedShot,0.775,0.700999984741211,0.021123969927430156,Declan Rice,h,5553,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Riccardo Calafiori,Pass
EPL,594131,73,SavedShot,0.8869999694824219,0.5740000152587891,0.3665620088577271,Leandro Trossard,h,7698,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Declan Rice,Pass
EPL,594132,74,SavedShot,0.895,0.23799999237060543,0.03856370598077774,Gabriel,h,5613,FromCorner,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Pass
EPL,594133,85,SavedShot,0.7580000305175781,0.35,0.02082475833594799,Ethan Nwaneri,h,11132,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Jurriën Timber,Pass
EPL,594134,86,BlockedShot,0.8019999694824219,0.4259999847412109,0.05148418620228768,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Jurriën Timber,TakeOn
EPL,594135,87,SavedShot,0.9690000152587892,0.5820000076293945,0.24652090668678284,Riccardo Calafiori,h,8129,FromCorner,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Cross
EPL,594136,88,MissedShots,0.9290000152587892,0.5070000076293946,0.412573367357254,Kai Havertz,h,5220,OpenPlay,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Cross
EPL,594137,92,MissedShots,0.7709999847412109,0.4209999847412109,0.02653372846543789,Declan Rice,h,5553,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Pass
EPL,594139,98,SavedShot,0.9009999847412108,0.3220000076293945,0.10444483906030656,Gabriel Jesus,h,5543,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Ethan Nwaneri,Pass
EPL,594140,98,Goal,0.9840000152587892,0.5540000152587891,0.8923908472061157,Kai Havertz,h,5220,OpenPlay,2024,OtherBodyPart,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,None
EPL,594099,4,BlockedShot,0.9059999847412108,0.35,0.11503971368074416,James Justin,a,7753,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Jamie Vardy,Pass
EPL,594113,46,Goal,0.875,0.5279999923706055,0.04744571074843407,James Justin,a,7753,SetPiece,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Facundo Buonanotte,Cross
EPL,594122,60,MissedShots,0.899000015258789,0.7269999694824218,0.040313225239515305,Facundo Buonanotte,a,11362,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Harry Winks,Pass
EPL,594123,62,SavedShot,0.8619999694824219,0.519000015258789,0.09114661067724228,Facundo Buonanotte,a,11362,OpenPlay,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Stephy Mavididi,Pass
EPL,594124,62,Goal,0.8809999847412109,0.3579999923706055,0.043963707983493805,James Justin,a,7753,OpenPlay,2024,RightFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Wilfred Ndidi,Cross
EPL,594138,93,OwnGoal,0.02400000095367432,0.47700000762939454,0,Wilfred Ndidi,a,5545,FromCorner,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,NA,None
EPL,594141,0,Goal,0.8669999694824219,0.4859999847412109,0.079952143132686615,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Fabio Carvalho,HeadPass
EPL,594151,33,MissedShots,0.889000015258789,0.55,0.0785854160785675,Bryan Mbeumo,h,6552,OpenPlay,2024,Head,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Mikkel Damsgaard,Cross
EPL,594152,37,BlockedShot,0.764000015258789,0.3309999847412109,0.05475867167115212,Bryan Mbeumo,h,6552,DirectFreekick,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,NA,Standard
EPL,594153,41,MissedShots,0.86,0.3579999923706055,0.06988397240638733,Sepp van den Berg,h,10721,OpenPlay,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,NA,None
EPL,594162,61,SavedShot,0.81,0.48400001525878905,0.04886065050959587,Yehor Yarmolyuk,h,11772,OpenPlay,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,NA,None
EPL,594163,62,BlockedShot,0.69,0.5209999847412109,0.013267315924167631,Fabio Carvalho,h,9501,OpenPlay,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Bryan Mbeumo,Pass
EPL,594165,83,BlockedShot,0.8580000305175781,0.4329999923706055,0.015751954168081284,Bryan Mbeumo,h,6552,OpenPlay,2024,Head,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Yehor Yarmolyuk,Cross
EPL,594166,85,SavedShot,0.775,0.735999984741211,0.009162110276520252,Keane Lewis-Potter,h,10809,SetPiece,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,NA,Aerial
EPL,594142,4,BlockedShot,0.875,0.245,0.06289157271385193,Jarrod Bowen,a,1776,OpenPlay,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Tomas Soucek,BallRecovery
EPL,594143,4,BlockedShot,0.8480000305175781,0.38,0.05283472687005997,Jarrod Bowen,a,1776,OpenPlay,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Tomas Soucek,Pass
EPL,594144,4,MissedShots,0.8919999694824219,0.705,0.05226505920290947,Mohammed Kudus,a,12027,OpenPlay,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Max Kilman,Pass
EPL,594145,9,MissedShots,0.735,0.5070000076293946,0.010630181059241297,Guido Rodríguez,a,8267,OpenPlay,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,NA,Aerial
EPL,594146,21,BlockedShot,0.945,0.6509999847412109,0.05236136168241501,Mohammed Kudus,a,12027,OpenPlay,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Lucas Paquetá,Cross
EPL,594147,21,MissedShots,0.774000015258789,0.6619999694824219,0.025075437501072884,Jarrod Bowen,a,1776,FromCorner,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Lucas Paquetá,Pass
EPL,594148,24,SavedShot,0.894000015258789,0.665,0.06336349248886108,Mohammed Kudus,a,12027,OpenPlay,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Tomas Soucek,Pass
EPL,594149,30,BlockedShot,0.7869999694824219,0.36400001525878906,0.019595276564359665,Aaron Wan-Bissaka,a,5584,FromCorner,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,NA,None
EPL,594150,31,MissedShots,0.8730000305175781,0.3970000076293945,0.07788704335689545,Michail Antonio,a,531,OpenPlay,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Jarrod Bowen,Pass
EPL,594154,43,MissedShots,0.794000015258789,0.6170000076293946,0.03272109106183052,Emerson,a,1245,OpenPlay,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Guido Rodríguez,Pass
EPL,594155,45,MissedShots,0.870999984741211,0.4359999847412109,0.06952746957540512,Jean-Clair Todibo,a,6816,FromCorner,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Aaron Wan-Bissaka,HeadPass
EPL,594156,45,MissedShots,0.6790000152587891,0.5429999923706055,0.010359257459640505,Lucas Paquetá,a,7365,OpenPlay,2024,LeftFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,NA,None
EPL,594157,49,MissedShots,0.8819999694824219,0.5459999847412109,0.02932077832520008,Jean-Clair Todibo,a,6816,FromCorner,2024,Head,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,Jarrod Bowen,Cross
EPL,594158,50,MissedShots,0.7569999694824219,0.3529999923706055,0.017182016745209694,Konstantinos Mavropanos,a,6722,OpenPlay,2024,RightFoot,26656,Brentford,West Ham,1,1,2024-09-28 14:00:00,NA,None
